"","idPlayerNBA","namePlayer","yearSeason","yearSeasonFirst","yearsPlayed","maxYrsPlayed","groupPosition","AllNBA10yr","agePlayer","slugTeamBREF","countGames","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","countTeamsPlayerSeason","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals","minpergame"
"287",78202,"Bingo Smith",1970,1970,0,10,"F",0,23,"SDR",75,1198,12.4,0.451,0,0.169,0,0,0,0.081,0,0,0,0,-0.6,1.7,1.1,0.043,0,0,0,0,1,0,0.427,0,0.427,0.427,0.688,1198,242,567,0,0,242,567,66,96,0,0,328,75,0,0,0,119,550,1,15.9733333333333
"288",77820,"John Paxson",1984,1984,0,10,"G",0,23,"SAS",49,458,12.7,0.478,0.161,0.19,0.9,0.066,0.038,0.385,0.01,0.2,0.177,0.153,0.5,0.1,0.6,0.058,-1.4,-4.7,-6.2,-0.5,1,0,0.445,0.182,0.496,0.46,0.615,458,61,137,4,22,57,115,16,26,4,29,33,149,10,2,32,47,142,1,9.3469387755102
"289",786,"Gerald Wilkins",1986,1986,0,13,"G",0,22,"NYK",81,2025,12.2,0.488,0.027,0.254,0.049,0.068,0.058,0.132,0.016,0.3,0.131,0.247,-1.2,1.9,0.7,0.018,-1.7,-1,-2.7,-0.4,1,53,0.468,0.28,0.473,0.472,0.557,2025,437,934,7,25,430,909,132,237,92,116,208,161,68,9,157,155,1013,1,25
"290",2550,"Kirk Hinrich",2004,2004,0,12,"G",0,23,"CHI",76,2706,13.1,0.51,0.448,0.204,0.017,0.09,0.052,0.325,0.019,0.6,0.185,0.182,2.1,1.9,4.1,0.072,0.8,-1.3,-0.5,1,1,66,0.386,0.39,0.383,0.474,0.804,2706,318,823,144,369,174,454,135,168,42,217,259,517,101,21,204,276,915,1,35.6052631578947
"291",600014,"Artis Gilmore",1977,1977,0,11,"C",0,27,"CHI",82,2877,21.6,0.566,0,0.537,0.112,0.277,0.194,0.111,0.7,0.039,0,0,6.7,5.5,12.2,0.203,2.8,2.1,5,5.1,1,0,0.522,0,0.522,0.522,0.66,2877,570,1091,0,0,570,1091,387,586,313,757,1070,199,44,203,0,266,1527,1,35.0853658536585
"292",341,"Joe Wolf",1988,1988,0,11,"C",0,23,"LAC",42,1137,7.6,0.447,0.045,0.162,0.046,0.132,0.087,0.126,0.016,0.8,0.175,0.155,-1.1,1.1,0.1,0.002,-4.5,1.2,-3.3,-0.4,1,26,0.407,0.2,0.417,0.412,0.833,1137,136,334,3,15,133,319,45,54,51,136,187,98,38,16,76,139,320,1,27.0714285714286
"293",111,"LaPhonso Ellis",1993,1993,0,10,"F",0,22,"DEN",82,2749,16.6,0.549,0.014,0.331,0.105,0.182,0.143,0.082,0.013,0.024,0.122,0.185,4.1,3.8,8,0.139,0.4,1.4,1.9,2.7,1,82,0.504,0.154,0.509,0.505,0.748,2749,483,958,2,13,481,945,237,317,274,470,744,151,72,111,153,293,1205,1,33.5243902439024
"294",766,"David Wingate",1987,1987,0,14,"G",0,23,"PHI",77,1612,11.9,0.492,0.086,0.334,0.051,0.06,0.056,0.142,0.028,0.7,0.156,0.213,-0.1,1.5,1.4,0.041,-1.7,-0.9,-2.6,-0.2,1,9,0.43,0.25,0.447,0.441,0.741,1612,259,602,13,52,246,550,149,201,70,86,156,155,93,19,128,169,680,1,20.9350649350649
"295",1710,"Mike Bibby",1999,1999,0,13,"G",0,20,"VAN",50,1758,14.8,0.487,0.122,0.279,0.02,0.072,0.046,0.351,0.024,0.2,0.177,0.215,1.1,0.2,1.3,0.035,0.3,-2.5,-2.3,-0.1,1,50,0.43,0.203,0.461,0.442,0.751,1758,260,605,15,74,245,531,127,169,30,106,136,325,78,5,146,122,662,1,35.16
"296",77248,"Red Kerr",1955,1955,0,11,"C",0,22,"SYR",72,1529,18.2,0.462,0,0.311,0,0,0,0,0,0,0,0,2,3,5,0.157,0,0,0,0,1,0,0.419,0,0.419,0.419,0.682,1529,301,718,0,0,301,718,152,223,0,0,474,80,0,0,0,165,754,1,21.2361111111111
"297",78310,"Reggie Theus",1979,1979,0,12,"G",0,21,"CHI",82,2753,13.3,0.526,0,0.31,0.037,0.054,0.045,0.228,0.016,0.3,0.192,0.229,1.5,1.7,3.2,0.056,-0.3,-1.6,-1.9,0.1,1,0,0.48,0,0.48,0.48,0.761,2753,537,1119,0,0,537,1119,264,347,92,136,228,429,93,18,303,270,1338,1,33.5731707317073
"298",358,"Anfernee Hardaway",1994,1994,0,14,"G",1,22,"ORL",82,3015,17.4,0.531,0.171,0.302,0.072,0.091,0.082,0.266,0.032,0.011,0.191,0.217,3.8,3.3,7.1,0.112,2.4,1.4,3.9,4.5,1,82,0.466,0.267,0.507,0.489,0.742,3015,509,1092,50,187,459,905,245,330,192,247,439,544,190,51,292,205,1313,1,36.7682926829268
"299",76985,"Gar Heard",1971,1971,0,10,"F",0,22,"SEA",65,1027,10.4,0.425,0,0.313,0,0,0.146,0.056,0,0,0,0,-0.9,0.6,-0.3,-0.013,0,0,0,0,1,0,0.381,0,0.381,0.381,0.656,1027,152,399,0,0,152,399,82,125,0,0,328,45,0,0,0,126,386,1,15.8
"300",927,"John Salley",1987,1987,0,13,"C",0,22,"DET",82,1463,11.9,0.59,0.003,0.59,0.082,0.134,0.109,0.047,0.014,0.049,0.168,0.122,1.4,2.4,3.8,0.124,-1.3,3.5,2.2,1.5,1,2,0.562,0,0.564,0.562,0.614,1463,163,290,0,1,163,289,105,171,108,188,296,54,44,125,74,256,431,1,17.8414634146341
"301",353,"Darrell Armstrong",1995,1995,0,13,"G",0,26,"ORL",3,8,40.2,0.563,0.75,0.25,0.148,0,0.072,0.761,0.063,0,0.101,0.53,0.1,0,0.1,0.492,31.7,3.1,34.8,0.1,1,0,0.375,0.333,0.5,0.5,0.01,8,3,8,2,6,1,2,2,2,1,0,1,3,1,0,1,3,10,1,2.66666666666667
"302",2754,"Tony Allen",2005,2005,0,13,"G",0,23,"BOS",77,1262,14.7,0.542,0.08,0.393,0.08,0.123,0.102,0.082,0.031,0.014,0.145,0.189,1.2,1.6,2.7,0.103,-0.7,0.6,-0.1,0.6,1,34,0.475,0.387,0.483,0.491,0.737,1262,184,387,12,31,172,356,112,152,85,136,221,64,76,24,77,156,492,1,16.3896103896104
"303",1123,"Greg Kite",1984,1984,0,11,"C",0,22,"BOS",35,197,6.8,0.445,0,0.242,0.162,0.195,0.179,0.047,0.2,0.014,0.215,0.194,-0.3,0.3,0,-0.008,-5.2,-1.8,-7,-0.2,1,1,0.455,0,0.455,0.455,0.313,197,30,66,0,0,30,66,5,16,27,35,62,7,1,5,20,42,65,1,5.62857142857143
"304",78025,"Dan Roundfield",1977,1977,0,10,"F",1,23,"IND",61,1645,17.6,0.505,0,0.326,0.103,0.206,0.153,0.061,0.017,0.041,0,0,1.7,2.2,3.9,0.115,-0.5,0.3,-0.2,0.8,1,0,0.466,0,0.466,0.466,0.686,1645,342,734,0,0,342,734,164,239,179,339,518,69,61,131,0,243,848,1,26.9672131147541
"305",76577,"Terry Dischinger",1963,1963,0,10,"F",0,22,"CHZ",57,2294,20.8,0.578,0,0.509,0,0,0,0,0,0,0,0,8.6,0.5,9.2,0.192,0,0,0,0,1,0,0.512,0,0.512,0.512,0.77,2294,525,1026,0,0,525,1026,402,522,0,0,458,175,0,0,0,188,1452,1,40.2456140350877
"306",76091,"Greg Ballard",1978,1978,0,11,"F",0,23,"WSB",76,936,14.1,0.484,0,0.341,0.107,0.175,0.141,0.088,0.014,0.7,0.143,0.18,1,1.1,2,0.104,-0.9,-0.2,-1.1,0.2,1,0,0.425,0,0.425,0.425,0.772,936,142,334,0,0,142,334,88,114,102,164,266,62,30,13,64,90,372,1,12.3157894736842
"307",101133,"Ian Mahinmi",2008,2008,0,10,"C",0,21,"SAS",6,23,35.3,0.658,0,0.75,0,0.253,0.128,0.09,0,0.132,0.111,0.374,0.1,0.1,0.2,0.372,-0.9,3.3,2.3,0,1,0,0.5,0,0.5,0.5,0.01,23,6,12,0,0,6,12,9,9,0,5,5,1,0,4,2,4,21,1,3.83333333333333
"308",76504,"Adrian Dantley",1977,1977,0,14,"F",1,20,"BUF",77,2816,18.3,0.601,0,0.556,0.089,0.121,0.105,0.077,0.014,0.3,0,0,8.2,1.6,9.8,0.167,3.5,-1.1,2.5,3.2,1,0,0.52,0,0.52,0.52,0.818,2816,544,1046,0,0,544,1046,476,582,251,336,587,144,91,15,0,215,1564,1,36.5714285714286
"309",77626,"Sidney Moncrief",1980,1980,0,11,"G",1,22,"MIL",77,1557,15.9,0.564,0.002,0.647,0.111,0.125,0.118,0.107,0.022,0.6,0.168,0.178,2.8,2,4.9,0.15,0.9,0.7,1.7,1.4,1,0,0.468,0,0.469,0.468,0.795,1557,211,451,0,1,211,450,232,292,154,184,338,133,72,16,117,106,654,1,20.2207792207792
"310",1749,"Cuttino Mobley",1999,1999,0,10,"G",0,23,"HOU",49,1456,12.2,0.537,0.365,0.272,0.019,0.067,0.045,0.137,0.016,0.011,0.148,0.172,1.6,0.8,2.3,0.077,-0.1,-0.9,-1,0.4,1,37,0.425,0.358,0.463,0.49,0.818,1456,172,405,53,148,119,257,90,110,22,89,111,121,44,23,79,98,487,1,29.7142857142857
"311",1897,"Metta World Peace",2000,2000,0,17,"F",1,20,"CHI",72,2238,13.4,0.491,0.252,0.368,0.032,0.131,0.081,0.177,0.029,0.013,0.158,0.214,-0.3,2.6,2.3,0.05,-1.1,0.8,-0.3,1,1,63,0.407,0.314,0.438,0.447,0.674,2238,309,759,60,191,249,568,188,279,62,246,308,202,119,39,166,159,866,1,31.0833333333333
"312",1593,"Charles Shackleford",1989,1989,0,10,"C",0,22,"NJN",60,484,13.9,0.501,0.006,0.25,0.111,0.244,0.176,0.065,0.015,0.022,0.126,0.181,0.2,0.6,0.8,0.076,-3,0.1,-3,-0.1,1,0,0.494,0,0.497,0.494,0.5,484,83,168,0,1,83,167,21,42,50,103,153,21,15,18,27,71,187,1,8.06666666666667
"313",990,"Malik Rose",1997,1997,0,12,"F",0,22,"CHH",54,525,13.7,0.515,0.016,0.484,0.167,0.21,0.189,0.096,0.029,0.024,0.209,0.176,0.3,0.8,1.1,0.1,-1.5,1.8,0.3,0.3,1,1,0.477,0,0.484,0.477,0.613,525,61,128,0,2,61,126,38,62,70,94,164,32,28,17,41,114,160,1,9.72222222222222
"314",686,"Antonio McDyess",1996,1996,0,15,"F",1,21,"DEN",76,2280,15.6,0.516,0.005,0.276,0.116,0.174,0.145,0.058,0.012,0.036,0.135,0.224,0.9,2.7,3.6,0.075,-2,0.4,-1.6,0.2,1,75,0.485,0,0.487,0.485,0.683,2280,427,881,0,4,427,877,166,243,229,343,572,75,54,114,154,250,1020,1,30
"315",76583,"James Donaldson",1981,1981,0,14,"C",0,23,"SEA",68,980,15.9,0.574,0,0.714,0.123,0.222,0.173,0.06,0.4,0.041,0.179,0.158,1.1,1.4,2.5,0.124,-1.7,1,-0.7,0.3,1,0,0.542,0,0.542,0.542,0.594,980,129,238,0,0,129,238,101,170,107,202,309,42,8,74,68,79,359,1,14.4117647058824
"316",120,"Steven Smith",1992,1992,0,13,"G",0,22,"MIA",61,1806,12.5,0.513,0.191,0.194,0.049,0.067,0.058,0.234,0.016,0.6,0.176,0.2,0.8,0.8,1.5,0.04,0.1,-1.5,-1.4,0.3,1,59,0.454,0.32,0.486,0.485,0.748,1806,297,654,40,125,257,529,95,127,81,107,188,278,59,19,152,162,729,1,29.6065573770492
"317",76993,"Gerald Henderson",1980,1980,0,12,"G",0,24,"BOS",76,1061,12.7,0.539,0.016,0.338,0.039,0.048,0.044,0.19,0.02,0.8,0.199,0.205,0.5,1.2,1.7,0.078,-1.5,-0.9,-2.4,-0.1,1,2,0.5,0.333,0.503,0.503,0.69,1061,191,382,2,6,189,376,89,129,37,46,83,147,45,15,109,96,473,1,13.9605263157895
"318",78381,"Jeff Turner",1985,1985,0,11,"F",0,22,"NJN",72,1429,7.4,0.504,0.008,0.244,0.067,0.105,0.086,0.094,0.01,0.3,0.177,0.143,0.2,1,1.2,0.04,-2.7,-0.4,-3.1,-0.4,1,36,0.454,0,0.457,0.454,0.859,1429,171,377,0,3,171,374,79,92,88,130,218,108,29,7,90,243,421,1,19.8472222222222
"319",73,"Hot Rod Williams",1987,1987,0,12,"F",0,24,"CLE",80,2714,16.2,0.544,0.001,0.446,0.088,0.161,0.125,0.083,0.01,0.034,0.115,0.179,3.8,3.7,7.5,0.132,-0.3,1.8,1.5,2.4,1,80,0.485,0,0.485,0.485,0.745,2714,435,897,0,1,435,896,298,400,222,407,629,154,58,167,139,197,1168,1,33.925
"320",76017,"Danny Ainge",1982,1982,0,13,"G",0,22,"BOS",53,564,10.1,0.439,0.077,0.294,0.05,0.059,0.055,0.197,0.031,0.3,0.175,0.215,-0.3,0.8,0.5,0.042,-2.6,-0.1,-2.6,-0.1,1,1,0.357,0.294,0.363,0.369,0.862,564,79,221,5,17,74,204,56,65,25,31,56,87,37,3,53,86,219,1,10.6415094339623
"321",689,"Theo Ratliff",1996,1996,0,15,"C",0,22,"DET",75,1305,14,0.603,0.004,0.522,0.106,0.167,0.138,0.016,0.7,0.071,0.165,0.124,1.6,2.2,3.8,0.141,-2.8,2.8,0,0.7,1,2,0.557,0,0.559,0.557,0.708,1305,128,230,0,1,128,229,85,120,110,187,297,13,16,116,56,144,341,1,17.4
"322",209,"Dell Curry",1987,1987,0,15,"G",0,22,"UTA",67,636,11.3,0.474,0.184,0.117,0.049,0.079,0.064,0.137,0.02,0.4,0.114,0.241,-0.3,0.8,0.5,0.035,-1.8,-1,-2.7,-0.1,1,0,0.426,0.283,0.459,0.452,0.789,636,139,326,17,60,122,266,30,38,30,48,78,58,27,4,44,86,325,1,9.49253731343284
"323",76431,"Lester Conner",1983,1983,0,12,"G",0,23,"GSW",75,1416,14,0.523,0.013,0.373,0.051,0.12,0.084,0.219,0.038,0.3,0.219,0.125,1.2,1.5,2.7,0.092,-0.3,1.6,1.3,1.2,1,10,0.479,0,0.485,0.479,0.699,1416,145,303,0,4,145,299,79,113,69,152,221,253,116,7,99,141,369,1,18.88
"324",76890,"Darrell Griffith",1981,1981,0,10,"G",0,22,"UTA",81,2867,14.7,0.496,0.034,0.207,0.032,0.083,0.058,0.114,0.018,0.8,0.121,0.288,-0.8,1.1,0.4,0.006,-1.6,-2.6,-4.1,-1.6,1,0,0.464,0.192,0.473,0.467,0.716,2867,716,1544,10,52,706,1492,229,320,79,209,288,194,106,40,231,219,1671,1,35.3950617283951
"325",229,"James Edwards",1978,1978,0,18,"C",0,22,"TOT",83,2405,14.7,0.494,0,0.385,0.08,0.173,0.126,0.051,0.01,0.017,0.117,0.229,2.1,2.3,4.5,0.089,-1.3,-1.6,-3,-0.6,1,0,0.453,0,0.453,0.453,0.646,2405,495,1093,0,0,495,1093,272,421,197,418,615,85,53,78,169,322,1262,1,28.9759036144578
"326",965,"Derek Fisher",1997,1997,0,17,"G",0,22,"LAL",80,921,11,0.491,0.279,0.458,0.031,0.088,0.06,0.201,0.023,0.4,0.184,0.188,0,1,1.1,0.056,-2.5,-1,-3.5,-0.3,1,3,0.397,0.301,0.434,0.439,0.658,921,104,262,22,73,82,189,79,120,25,72,97,119,41,5,71,87,309,1,11.5125
"327",82,"Bill Wennington",1986,1986,0,14,"C",0,22,"DAL",56,562,11.4,0.524,0.026,0.405,0.064,0.192,0.129,0.047,0.9,0.021,0.104,0.146,0.5,0.4,0.9,0.08,-2.6,-0.8,-3.4,-0.2,1,3,0.471,0,0.483,0.471,0.726,562,72,153,0,4,72,149,45,62,32,100,132,21,11,22,21,83,189,1,10.0357142857143
"328",2501,"Reggie Evans",2003,2003,0,12,"F",0,22,"SEA",67,1365,10.4,0.51,0,0.011,0.142,0.243,0.192,0.037,0.015,0.6,0.2,0.089,1.3,1.7,3,0.105,-2.7,0.9,-1.8,0.1,1,60,0.471,0,0.471,0.471,0.519,1365,66,140,0,0,66,140,80,154,167,278,445,34,38,11,52,173,212,1,20.3731343283582
"329",201158,"Marco Belinelli",2008,2008,0,10,"G",0,21,"GSW",33,241,8.2,0.49,0.441,0.097,0.013,0.051,0.031,0.088,0.01,0,0.11,0.191,0,0,0,-0.002,-2.8,-4.3,-7.2,-0.3,1,0,0.387,0.39,0.385,0.473,0.778,241,36,93,16,41,20,52,7,9,3,11,14,15,5,0,12,15,95,1,7.3030303030303
"330",21,"Greg Anthony",1992,1992,0,10,"G",0,24,"NYK",82,1510,10.6,0.443,0.126,0.363,0.025,0.077,0.052,0.286,0.02,0.4,0.163,0.174,0.2,2,2.2,0.07,-2.6,-0.3,-2.8,-0.3,1,1,0.37,0.145,0.403,0.379,0.741,1510,161,435,8,55,153,380,117,158,33,103,136,314,59,9,98,170,447,1,18.4146341463415
"331",1744,"Jerome James",1999,1999,0,10,"C",0,23,"SAC",16,42,11.5,0.41,0,0.5,0.151,0.275,0.213,0.042,0.024,0.091,0.235,0.389,-0.2,0.1,-0.1,-0.137,-12.5,0.3,-12.2,-0.1,1,0,0.375,0,0.375,0.375,0.5,42,9,24,0,0,9,24,6,12,6,11,17,1,2,6,9,11,24,1,2.625
"332",349,"Mark Jackson",1988,1988,0,16,"G",0,22,"NYK",82,3249,15.7,0.493,0.124,0.263,0.041,0.1,0.07,0.374,0.031,0.1,0.186,0.173,3.5,4.2,7.6,0.113,1.5,1.2,2.8,3.9,1,80,0.432,0.254,0.458,0.448,0.774,3249,438,1013,32,126,406,887,206,266,120,276,396,868,205,6,258,244,1114,1,39.6219512195122
"333",78139,"Purvis Short",1979,1979,0,11,"F",0,21,"GSW",75,1703,13.1,0.492,0,0.11,0.08,0.14,0.109,0.081,0.015,0.4,0.121,0.218,0.7,1.9,2.6,0.074,-1.2,-0.6,-1.8,0.1,1,0,0.479,0,0.479,0.479,0.671,1703,369,771,0,0,369,771,57,85,127,220,347,97,54,12,111,233,795,1,22.7066666666667
"334",76444,"Michael Cooper",1979,1979,0,11,"G",0,22,"LAL",3,7,16.3,0.5,0,0,0,0,0,0,0.065,0,0.143,0.4,0,0,0,-0.073,-5.8,-4.5,-10.3,0,1,0,0.5,0,0.5,0.5,0,7,3,6,0,0,3,6,0,0,0,0,0,0,1,0,1,1,6,1,2.33333333333333
"335",200757,"Thabo Sefolosha",2007,2007,0,11,"G",0,22,"CHI",71,868,8.5,0.464,0.164,0.176,0.046,0.154,0.101,0.107,0.019,0.01,0.179,0.172,-0.8,1.7,0.8,0.047,-4.5,1.6,-2.9,-0.2,1,4,0.426,0.357,0.439,0.455,0.511,868,109,256,15,42,94,214,23,45,35,118,153,60,33,11,60,100,256,1,12.2253521126761
"336",1068,"Greg Dreiling",1987,1987,0,10,"C",0,24,"IND",24,128,8.6,0.497,0,0.324,0.101,0.27,0.184,0.074,0.8,0.9,0.142,0.161,0,0.2,0.2,0.093,-4.2,-0.4,-4.6,-0.1,1,0,0.432,0,0.432,0.432,0.833,128,16,37,0,0,16,37,10,12,12,31,43,7,2,2,7,42,42,1,5.33333333333333
"337",77142,"Magic Johnson",1980,1980,0,16,"G",1,20,"LAL",77,2795,20.6,0.602,0.033,0.487,0.071,0.154,0.116,0.252,0.031,0.8,0.209,0.209,6.2,4.3,10.5,0.18,3.3,2.2,5.5,5.3,1,0,0.53,0.226,0.54,0.534,0.81,2795,503,949,7,31,496,918,374,462,166,430,596,563,187,41,305,218,1387,1,36.2987012987013
"338",77326,"Sam Lacey",1971,1971,0,12,"C",0,22,"CIN",81,2648,12.5,0.448,0,0.203,0,0,0.155,0.056,0,0,0,0,-0.9,2.2,1.2,0.023,0,0,0,0,1,0,0.418,0,0.418,0.418,0.687,2648,467,1117,0,0,467,1117,156,227,0,0,913,117,0,0,0,270,1090,1,32.6913580246914
"339",760,"Jerome Kersey",1985,1985,0,16,"F",0,22,"POR",77,958,15.3,0.524,0.008,0.487,0.111,0.129,0.12,0.088,0.024,0.017,0.128,0.214,1,1.2,2.2,0.111,-0.4,-0.3,-0.7,0.3,1,0,0.478,0,0.482,0.478,0.646,958,178,372,0,3,178,369,117,181,95,111,206,63,49,29,66,147,473,1,12.4415584415584
"340",787,"Charles Barkley",1985,1985,0,15,"F",1,21,"PHI",82,2347,18.3,0.599,0.008,0.511,0.129,0.208,0.169,0.096,0.019,0.02,0.179,0.2,4.2,3.3,7.5,0.154,1.9,1.5,3.4,3.2,1,60,0.545,0.167,0.548,0.546,0.733,2347,427,783,1,6,426,777,293,400,266,437,703,155,95,80,209,301,1148,1,28.6219512195122
"341",77414,"Clyde Lovellette",1954,1954,0,10,"C",1,24,"MNL",72,1255,20.7,0.465,0,0.293,0,0,0,0,0,0,0,0,2.5,2.7,5.2,0.2,0,0,0,0,1,0,0.423,0,0.423,0.423,0.695,1255,237,560,0,0,237,560,114,164,0,0,419,51,0,0,0,210,588,1,17.4305555555556
"342",77081,"Jay Humphries",1985,1985,0,10,"G",0,22,"PHO",80,2062,10.6,0.502,0.032,0.272,0.018,0.071,0.045,0.226,0.024,0.2,0.192,0.171,-0.2,2.2,1.9,0.044,-2.5,-0.2,-2.7,-0.4,1,39,0.446,0.2,0.454,0.449,0.829,2062,279,626,4,20,275,606,141,170,32,132,164,350,107,8,167,209,703,1,25.775
"343",1718,"Paul Pierce",1999,1999,0,18,"F",1,21,"BOS",48,1632,19.2,0.54,0.315,0.301,0.078,0.136,0.106,0.123,0.026,0.022,0.134,0.231,2.9,2,4.9,0.144,3,0.7,3.7,2.3,1,47,0.439,0.412,0.451,0.504,0.713,1632,284,647,84,204,200,443,139,195,117,192,309,115,82,50,113,139,791,1,34
"344",76011,"Alvan Adams",1976,1976,0,12,"C",0,21,"PHO",80,2656,21.7,0.507,0,0.265,0.089,0.207,0.149,0.272,0.021,0.024,0,0,3.3,3.9,7.2,0.13,4.3,2.4,6.7,5.8,1,0,0.469,0,0.469,0.469,0.735,2656,629,1341,0,0,629,1341,261,355,215,512,727,450,121,116,0,274,1519,1,33.2
"345",2430,"Carlos Boozer",2003,2003,0,12,"F",1,21,"CLE",81,2049,17.9,0.577,0.002,0.311,0.108,0.227,0.166,0.093,0.015,0.017,0.128,0.171,4.2,1.8,5.9,0.139,0.3,-0.1,0.2,1.1,1,54,0.536,0,0.536,0.536,0.771,2049,331,618,0,1,331,617,148,192,202,407,609,106,59,50,103,224,810,1,25.2962962962963
"346",76365,"Harvey Catchings",1975,1975,0,10,"C",0,23,"PHI",37,528,12.1,0.576,0,0.338,0.093,0.201,0.147,0.052,0.9,0.06,0,0,0.3,0.8,1.2,0.107,-3.5,3.6,0.1,0.3,1,0,0.554,0,0.554,0.554,0.64,528,41,74,0,0,41,74,16,25,49,104,153,21,10,60,0,82,98,1,14.2702702702703
"347",77993,"Truck Robinson",1975,1975,0,10,"F",1,23,"WSB",76,995,15.1,0.498,0,0.293,0.095,0.209,0.152,0.057,0.016,0.017,0,0,0.6,2.1,2.7,0.13,-2,0.3,-1.7,0.1,1,0,0.486,0,0.486,0.486,0.522,995,191,393,0,0,191,393,60,115,94,207,301,40,36,32,0,132,442,1,13.0921052631579
"348",1905,"Andrei Kirilenko",2002,2002,0,13,"F",0,20,"UTA",82,2151,18.8,0.553,0.158,0.586,0.083,0.142,0.112,0.074,0.029,0.059,0.119,0.19,4,3.3,7.3,0.164,0.8,3,3.8,3.2,1,40,0.45,0.25,0.488,0.47,0.768,2151,285,633,25,100,260,533,285,371,149,253,402,94,116,159,108,156,880,1,26.2317073170732
"349",1890,"Shawn Marion",2000,2000,0,15,"F",1,21,"PHO",51,1260,17.1,0.511,0.047,0.18,0.095,0.197,0.147,0.091,0.015,0.03,0.091,0.196,1.7,2.4,4.1,0.158,-0.9,1.8,0.9,0.9,1,38,0.471,0.182,0.486,0.476,0.847,1260,222,471,4,22,218,449,72,85,105,227,332,69,38,53,51,113,520,1,24.7058823529412
"350",699,"Brent Barry",1996,1996,0,13,"G",0,24,"LAC",79,1898,15.9,0.609,0.496,0.229,0.024,0.084,0.053,0.188,0.026,0.9,0.154,0.183,3.7,1.2,4.9,0.124,2.7,-1,1.7,1.8,1,44,0.474,0.416,0.532,0.577,0.81,1898,283,597,123,296,160,301,111,137,38,130,168,230,95,22,120,196,800,1,24.0253164556962
"351",950,"Stephon Marbury",1997,1997,0,12,"G",1,19,"MIN",67,2324,16.1,0.519,0.331,0.387,0.028,0.066,0.047,0.381,0.015,0.6,0.171,0.242,2.5,1.2,3.7,0.077,2,-3,-1,0.6,1,64,0.408,0.354,0.434,0.466,0.727,2324,355,871,102,288,253,583,245,337,54,130,184,522,67,19,210,159,1057,1,34.6865671641791
"352",77070,"Bailey Howell",1960,1960,0,11,"F",1,23,"DET",75,2346,18.1,0.51,0,0.377,0,0,0,0,0,0,0,0,5.7,1.9,7.6,0.156,0,0,0,0,1,0,0.456,0,0.456,0.456,0.739,2346,510,1119,0,0,510,1119,312,422,0,0,790,63,0,0,0,282,1332,1,31.28
"353",1607,"Troy Hudson",1998,1998,0,10,"G",0,21,"UTA",8,23,19.1,0.429,0.214,0,0.058,0.051,0.054,0.351,0.047,0,0.067,0.302,0,0,0,0.075,2.7,-1.8,1,0,1,0,0.429,0,0.545,0.429,0,23,6,14,0,3,6,11,0,0,1,1,2,4,2,0,1,1,12,1,2.875
"354",77537,"Dick McGuire",1950,1950,0,10,"G",1,24,"NYK",68,0,0,0.417,0,0.556,0,0,0,0,0,0,0,0,3.4,1.9,5.3,0,0,0,0,0,1,0,0.337,0,0.337,0.337,0.652,0,190,563,0,0,190,563,204,313,0,0,0,386,0,0,0,160,584,1,0
"355",77623,"Paul Mokeski",1980,1980,0,11,"C",0,23,"HOU",12,113,4.4,0.392,0,0.273,0.133,0.151,0.142,0.022,0.4,0.03,0.213,0.164,-0.2,0.1,-0.1,-0.041,-6.1,-1.6,-7.7,-0.2,1,0,0.333,0,0.333,0.333,0.778,113,11,33,0,0,11,33,7,9,14,15,29,2,1,6,10,24,29,1,9.41666666666667
"356",76616,"Mike Dunleavy",1977,1977,0,13,"G",0,22,"PHI",32,359,11.9,0.467,0,0.31,0.029,0.063,0.047,0.217,0.016,0.3,0,0,-0.1,0.3,0.2,0.023,-2.2,-2.7,-4.9,-0.3,1,0,0.414,0,0.414,0.414,0.756,359,60,145,0,0,60,145,34,45,10,24,34,56,13,2,0,64,154,1,11.21875
"357",76176,"Rolando Blackman",1982,1982,0,12,"G",0,22,"DAL",82,1979,16.2,0.559,0.005,0.323,0.054,0.094,0.073,0.083,0.011,0.9,0.104,0.227,3.2,0.8,4.1,0.098,0.6,-2.2,-1.6,0.2,1,16,0.513,0.25,0.515,0.514,0.768,1979,439,855,1,4,438,851,212,276,97,157,254,105,46,30,113,122,1091,1,24.1341463414634
"358",2742,"Sebastian Telfair",2005,2005,0,10,"G",0,19,"POR",68,1330,9.7,0.471,0.16,0.309,0.9,0.078,0.045,0.278,0.014,0.2,0.204,0.212,-0.9,0.5,-0.4,-0.013,-3.6,-3.1,-6.7,-1.6,1,26,0.393,0.246,0.421,0.413,0.789,1330,169,430,17,69,152,361,105,133,10,94,104,224,35,4,125,120,460,1,19.5588235294118
